"BGN_DATE","COUNTY","COUNTYNAME","STATE","EVTYPE","FATALITIES","INJURIES","PROPDMG","PROPDMGEXP","CROPDMG","CROPDMGEXP"
"5/11/1999 0:00:00",143,"ERATH","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",299,"LLANO","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",367,"PARKER","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",171,"GILLESPIE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",309,"MCLENNAN","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",171,"GILLESPIE","TX","TORNADO",0,0,1,6,100,3
"5/11/1999 0:00:00",497,"WISE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",161,"FREESTONE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",113,"DALLAS","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",265,"KERR","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",161,"FREESTONE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",161,"FREESTONE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",181,"GRAYSON","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",181,"GRAYSON","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",143,"ERATH","TX","FLASH FLOOD",0,0,0,0,0,0
"5/11/1999 0:00:00",121,"DENTON","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",181,"GRAYSON","TX","HAIL",0,0,50,3,0,0
"5/11/1999 0:00:00",139,"ELLIS","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",143,"ERATH","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",491,"WILLIAMSON","TX","FLASH FLOOD",0,0,10,3,0,0
"5/11/1999 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",119,"DELTA","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",223,"HOPKINS","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",265,"KERR","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",265,"KERR","TX","FLASH FLOOD",0,0,10,3,0,0
"5/11/1999 0:00:00",231,"HUNT","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",257,"KAUFMAN","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",147,"FANNIN","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",51,"BURLESON","TX","HAIL",0,0,60,3,0,0
"5/11/1999 0:00:00",19,"BANDERA","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",463,"UVALDE","TX","HAIL",0,0,0,0,0,0
"5/11/1999 0:00:00",465,"VAL VERDE","TX","HAIL",0,0,0,0,0,0
"5/12/1999 0:00:00",323,"MAVERICK","TX","HAIL",0,0,0,0,0,0
"5/12/1999 0:00:00",323,"MAVERICK","TX","FLASH FLOOD",0,3,10,3,0,0
"5/12/1999 0:00:00",283,"LA SALLE","TX","HAIL",0,0,0,0,0,0
"5/12/1999 0:00:00",123,"DE WITT","TX","FLASH FLOOD",0,0,15,3,0,0
"5/12/1999 0:00:00",255,"KARNES","TX","FLASH FLOOD",0,0,10,3,0,0
"5/12/1999 0:00:00",391,"REFUGIO","TX","HAIL",0,0,0,0,0,0
"5/12/1999 0:00:00",407,"SAN JACINTO","TX","HAIL",0,0,10,3,0,0
"5/12/1999 0:00:00",407,"SAN JACINTO","TX","HAIL",0,0,10,3,0,0
"5/12/1999 0:00:00",15,"AUSTIN","TX","HAIL",0,0,10,3,0,0
"5/12/1999 0:00:00",473,"WALLER","TX","HAIL",0,0,40,3,0,0
"5/15/1999 0:00:00",253,"JONES","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","HAIL",0,0,0.5,3,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","HAIL",0,0,0.5,3,0,0
"5/15/1999 0:00:00",207,"HASKELL","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",155,"FOARD","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/15/1999 0:00:00",23,"BAYLOR","TX","FLOOD",0,0,0,0,0,0
"5/15/1999 0:00:00",275,"KNOX","TX","FLOOD",0,0,0,0,0,0
"5/16/1999 0:00:00",153,"FLOYD","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",107,"CROSBY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",153,"FLOYD","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",107,"CROSBY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",345,"MOTLEY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",345,"MOTLEY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",191,"HALL","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",263,"KENT","TX","TORNADO",0,0,0,0,0,0
"5/16/1999 0:00:00",101,"COTTLE","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",87,"COLLINGSWORTH","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",263,"KENT","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",125,"DICKENS","TX","TORNADO",0,0,0,0,0,0
"5/16/1999 0:00:00",269,"KING","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",155,"FOARD","TX","TORNADO",0,0,15,3,0,0
"5/16/1999 0:00:00",101,"COTTLE","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",155,"FOARD","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",155,"FOARD","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","FLOOD",0,0,10,3,0,0
"5/16/1999 0:00:00",485,"WICHITA","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",485,"WICHITA","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",487,"WILBARGER","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",485,"WICHITA","TX","HAIL",0,0,0,0,0,0
"5/16/1999 0:00:00",485,"WICHITA","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",367,"PARKER","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",181,"GRAYSON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",121,"DENTON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",35,"BOSQUE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",35,"BOSQUE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",223,"HOPKINS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",379,"RAINS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",363,"PALO PINTO","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",223,"HOPKINS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",363,"PALO PINTO","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",497,"WISE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",95,"CONCHO","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",397,"ROCKWALL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",133,"EASTLAND","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",367,"PARKER","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",223,"HOPKINS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",367,"PARKER","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",95,"CONCHO","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",143,"ERATH","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",367,"PARKER","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",85,"COLLIN","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",147,"FANNIN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",93,"COMANCHE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",223,"HOPKINS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",143,"ERATH","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",93,"COMANCHE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",499,"WOOD","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",251,"JOHNSON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","FLASH FLOOD",0,1,10,3,0,0
"5/17/1999 0:00:00",397,"ROCKWALL","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",439,"TARRANT","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",497,"WISE","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",35,"BOSQUE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",327,"MENARD","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",49,"BROWN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",327,"MENARD","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",397,"ROCKWALL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",467,"VAN ZANDT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",113,"DALLAS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",93,"COMANCHE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",499,"WOOD","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",257,"KAUFMAN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",257,"KAUFMAN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",467,"VAN ZANDT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",349,"NAVARRO","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",231,"HUNT","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",435,"SUTTON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",35,"BOSQUE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",257,"KAUFMAN","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",257,"KAUFMAN","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",379,"RAINS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",139,"ELLIS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",459,"UPSHUR","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",379,"RAINS","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",423,"SMITH","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",217,"HILL","TX","FLASH FLOOD",0,0,0,0,0,0
"5/17/1999 0:00:00",309,"MCLENNAN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",35,"BOSQUE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",423,"SMITH","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",435,"SUTTON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",293,"LIMESTONE","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",99,"CORYELL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",309,"MCLENNAN","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",401,"RUSK","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",435,"SUTTON","TX","TORNADO",0,0,0,0,0,0
"5/17/1999 0:00:00",435,"SUTTON","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",27,"BELL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",27,"BELL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",99,"CORYELL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",27,"BELL","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",53,"BURNET","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",5,"ANGELINA","TX","HAIL",0,0,0,0,0,0
"5/17/1999 0:00:00",469,"VICTORIA","TX","HAIL",0,0,0,0,0,0
"5/18/1999 0:00:00",25,"BEE","TX","HAIL",0,0,0,0,0,0
"5/18/1999 0:00:00",215,"HIDALGO","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",179,"GRAY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",129,"DONLEY","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",295,"LIPSCOMB","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",295,"LIPSCOMB","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",393,"ROBERTS","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",87,"COLLINGSWORTH","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",129,"DONLEY","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",87,"COLLINGSWORTH","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",87,"COLLINGSWORTH","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",191,"HALL","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",75,"CHILDRESS","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",75,"CHILDRESS","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",75,"CHILDRESS","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",75,"CHILDRESS","TX","TORNADO",0,0,0,0,0,0
"5/20/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/20/1999 0:00:00",197,"HARDEMAN","TX","HAIL",0,0,0,0,0,0
"5/21/1999 0:00:00",243,"JEFF DAVIS","TX","HAIL",0,0,0,0,0,0
"5/21/1999 0:00:00",43,"BREWSTER","TX","HAIL",0,0,0,0,0,0
"5/21/1999 0:00:00",369,"PARMER","TX","HAIL",0,0,0,0,0,0
"5/22/1999 0:00:00",377,"PRESIDIO","TX","HAIL",0,0,1,3,0,0
"5/22/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/23/1999 0:00:00",437,"SWISHER","TX","LIGHTNING",0,0,50,3,0,0
"5/24/1999 0:00:00",219,"HOCKLEY","TX","FLASH FLOOD",0,0,0,0,0,0
"5/24/1999 0:00:00",307,"MCCULLOCH","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",307,"MCCULLOCH","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",411,"SAN SABA","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",377,"PRESIDIO","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",389,"REEVES","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",209,"HAYS","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",389,"REEVES","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",389,"REEVES","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",235,"IRION","TX","FLOOD",0,1,15,3,0,0
"5/24/1999 0:00:00",209,"HAYS","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",371,"PECOS","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",55,"CALDWELL","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",165,"GAINES","TX","HAIL",0,0,0,0,0,0
"5/24/1999 0:00:00",69,"CASTRO","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",219,"HOCKLEY","TX","FLASH FLOOD",0,0,0,0,0,0
"5/25/1999 0:00:00",69,"CASTRO","TX","HAIL",0,0,25,3,50,3
"5/25/1999 0:00:00",279,"LAMB","TX","HAIL",0,0,25,3,50,3
"5/25/1999 0:00:00",189,"HALE","TX","TORNADO",0,0,0,0,0,0
"5/25/1999 0:00:00",69,"CASTRO","TX","HAIL",0,0,75,3,0,0
"5/25/1999 0:00:00",69,"CASTRO","TX","HAIL",0,0,0,0,75,3
"5/25/1999 0:00:00",107,"CROSBY","TX","HAIL",0,0,20,3,75,3
"5/25/1999 0:00:00",189,"HALE","TX","HAIL",0,0,50,3,100,3
"5/25/1999 0:00:00",5,"ANGELINA","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",393,"ROBERTS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",241,"JASPER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",107,"CROSBY","TX","HAIL",0,0,0,0,75,3
"5/25/1999 0:00:00",129,"DONLEY","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",189,"HALE","TX","HAIL",0,0,0,0,500,3
"5/25/1999 0:00:00",483,"WHEELER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",457,"TYLER","TX","TORNADO",0,0,25,3,0,0
"5/25/1999 0:00:00",483,"WHEELER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",341,"MOORE","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",457,"TYLER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",241,"JASPER","TX","TORNADO",0,0,100,3,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,1,6,0,0
"5/25/1999 0:00:00",205,"HARTLEY","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","TORNADO",0,0,10,3,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,5.7,6,0,0
"5/25/1999 0:00:00",81,"COKE","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",483,"WHEELER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",359,"OLDHAM","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,2.5,6,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",153,"FLOYD","TX","HAIL",0,0,5,3,500,3
"5/25/1999 0:00:00",441,"TAYLOR","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",483,"WHEELER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",263,"KENT","TX","HAIL",0,0,0,0,75,3
"5/25/1999 0:00:00",441,"TAYLOR","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",441,"TAYLOR","TX","TORNADO",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","FLASH FLOOD",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","FLASH FLOOD",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",399,"RUNNELS","TX","TORNADO",0,0,0,0,0,0
"5/25/1999 0:00:00",113,"DALLAS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",399,"RUNNELS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","FLASH FLOOD",0,0,0,0,0,0
"5/25/1999 0:00:00",263,"KENT","TX","HAIL",0,0,0,0,50,3
"5/25/1999 0:00:00",59,"CALLAHAN","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",207,"HASKELL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",85,"COLLIN","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",59,"CALLAHAN","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",207,"HASKELL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",107,"CROSBY","TX","HAIL",0,0,0,0,100,3
"5/25/1999 0:00:00",207,"HASKELL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",399,"RUNNELS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",375,"POTTER","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",207,"HASKELL","TX","HAIL",0,0,10,3,0,0
"5/25/1999 0:00:00",11,"ARMSTRONG","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,0,0,100,3
"5/25/1999 0:00:00",467,"VAN ZANDT","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",125,"DICKENS","TX","HAIL",0,0,30,3,0,0
"5/25/1999 0:00:00",83,"COLEMAN","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",275,"KNOX","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",117,"DEAF SMITH","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",433,"STONEWALL","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",379,"RAINS","TX","HAIL",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,1.8,6
"5/25/1999 0:00:00",253,"JONES","TX","TORNADO",0,0,0,0,0,0
"5/25/1999 0:00:00",381,"RANDALL","TX","HAIL",0,0,0,0,0,0
